PCID,SMILES,Avg_T_half,Sem_T_half,Norm_T_half,Norm_Sem_T_half,Feature,Docking,Close,Loose
122567678,CNC(=O)c1ccc(cc1)-c1c[nH]c2c(C)cccc12,26.91666667,0.083333333,1.368644068,0.023581179,"[-0.6829673647880554, 0.5668863654136658, 0.44305089116096497, 1.8199142217636108, 2.146824836730957, -0.8055035471916199, -1.8908841609954834, 2.6706509590148926, 0.19022127985954285, -2.1185810565948486, -2.6431562900543213, -2.5445289611816406, -1.7430216073989868, -0.969896137714386, 0.7174925804138184, -3.5481464862823486, -1.2955373525619507, -2.8469979763031006, 2.2812113761901855, 0.5017722845077515, 1.9606291055679321, -2.4082136154174805, 1.525797724723816, 1.9637073278427124, -1.1704951524734497, 2.35996413230896, -0.6858545541763306, -1.7207075357437134, 0.38620683550834656, 0.13003715872764587, 0.1897827684879303, 0.39413172006607056, -0.47513872385025024, -0.8187927007675171, 0.5534324049949646, -0.31831246614456177, -0.6357705593109131, 0.14424580335617065, 0.5495448708534241, -0.9839052557945251, 0.5702856183052063, 0.42372095584869385, -0.5875885486602783, 0.6578161120414734, 0.38753873109817505, -0.41414251923561096, 0.5799305438995361, -0.1458050012588501, 0.3917776346206665, -0.35082492232322693, 0.45582854747772217, -0.18407616019248962, 0.2691427171230316, -0.08300714194774628, -0.1986028254032135, -0.867556095123291]",0,0,1
122565507,COc1ccc(nc1-c1c[nH]c2c(C)cccc12)C(O)=O,27.83333333,0.166666667,1.415254237,0.025440359,"[1.3547760248184204, -0.2208118736743927, -0.08815160393714905, 1.9154436588287354, 4.158771514892578, -0.8814377188682556, -3.183979034423828, 1.6342382431030273, 1.4944016933441162, -2.391404390335083, -3.584700107574463, -1.9123826026916504, 0.6688982248306274, -0.6828761696815491, 0.7954568862915039, -5.734107971191406, -1.1996328830718994, -2.408200979232788, 3.035120964050293, 0.3907190263271332, -1.3687578439712524, -2.768401622772217, 0.693561851978302, 2.386038064956665, -0.44904932379722595, -0.2530583143234253, -0.4962155520915985, -1.095234990119934, 0.46711987257003784, -0.25525379180908203, 0.7057783603668213, 0.9689372181892395, 0.3553016781806946, -0.5637170672416687, 0.04788290336728096, -0.5531801581382751, -0.5387904644012451, -0.34810522198677063, 0.9627103805541992, -0.4965325593948364, 0.24741291999816895, 0.7803976535797119, -0.8271307945251465, 0.005618534982204437, 0.22512155771255493, -0.25430047512054443, 0.8491917848587036, -0.49577268958091736, 0.28172221779823303, 0.2643054127693176, 0.8425376415252686, -0.15020018815994263, 0.14830276370048523, 0.8430896997451782, 0.3131124675273895, -0.637772798538208]",0,0,1
122563308,Cc1cccc2c(c[nH]c12)-c1ccc(CC(O)=O)cn1,28.83333333,0,1.466101695,0.024849181,"[0.12930986285209656, 1.4591196775436401, 0.8699633479118347, 1.9488399028778076, 3.097961902618408, -2.120487689971924, -2.2824761867523193, 3.038490056991577, 0.06717150658369064, -3.422830104827881, -3.2637441158294678, -1.4770909547805786, -0.6905033588409424, 0.13039995729923248, 1.4874905347824097, -5.208847522735596, -0.5745631456375122, -2.747546911239624, 4.093943119049072, -0.2002369910478592, -0.7473478317260742, -2.8902173042297363, 2.5657854080200195, 0.5506861209869385, -0.19526271522045135, 0.05953089892864227, -0.7044298648834229, -1.978832721710205, 0.26750674843788147, -0.054201629012823105, 0.1137625128030777, 0.7604618072509766, -0.28584426641464233, -0.6509585976600647, 0.35498344898223877, 0.1690225601196289, -0.685867965221405, -0.16525956988334656, 0.8768226504325867, -0.9581312537193298, 0.3557511568069458, 0.3288431465625763, -0.4379088878631592, 0.89769446849823, 0.30988454818725586, -0.4151979386806488, 0.49773815274238586, 0.07034583389759064, 0.33621108531951904, -0.1319212019443512, 0.4931020736694336, -0.016972903162240982, 0.20677492022514343, 0.31892120838165283, -0.20146368443965912, -0.8255691528320312]",0,0,1
137025384,Cc1cccc2c(c[nH]c12)-c1nc(n[nH]1)C1CC1,23.83333333,0,1.211864407,0.020540075,"[-2.7471721172332764, -0.38089847564697266, 0.5256231427192688, 0.6183780431747437, 2.532963991165161, -0.29109546542167664, 1.884925365447998, 2.5768251419067383, 1.7148666381835938, -3.428534746170044, -2.162412405014038, -2.324463367462158, -1.1786291599273682, 1.7286312580108643, 1.5591368675231934, -3.93570876121521, -1.7430483102798462, -3.1433753967285156, 2.5370161533355713, 0.9962775111198425, 0.11838854104280472, -2.0129013061523438, 0.04222465306520462, -0.5446932315826416, -0.4152224361896515, -0.01744765415787697, 0.07264094799757004, -1.711477279663086, 0.38314947485923767, -0.46390819549560547, -0.27391669154167175, 0.4550330936908722, -0.10431215167045593, -1.0854079723358154, 0.25953394174575806, -0.04561006277799606, -0.6506581902503967, 0.1669556200504303, 0.8467447757720947, -0.40385058522224426, 0.31828680634498596, 0.23770111799240112, -0.6131133437156677, 0.5182848572731018, 0.051049090921878815, -0.17302438616752625, 0.6482189297676086, 0.056596361100673676, -0.16293089091777802, -0.40296998620033264, 0.538762629032135, -0.15844738483428955, 0.36930468678474426, 0.45661622285842896, -0.01974329724907875, -0.7023264169692993]",0,0,1
137025273,Cc1cccc2c(c[nH]c12)-c1nc(n[nH]1)C(C)(C)C,23.91666667,0.083333333,1.216101695,0.021042926,"[-1.122063159942627, -1.4606666564941406, 0.022324338555336, 0.5812395811080933, 3.7587122917175293, -1.8245080709457397, 1.059778094291687, 0.7169007062911987, 1.6896262168884277, -3.4985239505767822, -3.2329039573669434, -2.33148193359375, -1.4768551588058472, 2.3956897258758545, 1.6864216327667236, -3.678671360015869, -2.497960090637207, -4.261431694030762, 3.8230960369110107, 2.6112897396087646, 1.6106747388839722, -0.9087497591972351, 1.1292486190795898, 1.7734531164169312, 1.6519391536712646, 1.2824755907058716, 0.24930424988269806, -3.2669179439544678, 0.45117413997650146, -0.6101735234260559, -0.413310706615448, 0.009399635717272758, -0.06770434975624084, -1.1663095951080322, 0.19074510037899017, 0.2781195640563965, -0.8088372945785522, 0.20290127396583557, 0.6805601716041565, -0.2804170250892639, 0.3774895668029785, 0.17119595408439636, -0.6973440051078796, 0.38236004114151, 0.07396433502435684, -0.13190428912639618, 0.6684878468513489, -0.11610765010118484, 0.2770496904850006, -0.41735246777534485, 0.7076051831245422, -0.2966203987598419, 0.33681759238243103, 0.662321150302887, -0.14391691982746124, -0.7196916341781616]",0,0,1
136288604,Cc1nc(O)c(Cl)c(n1)-c1c[nH]c2c(C)cccc12,30.66666667,0.666666667,1.559322034,0.042983683,"[1.4705660343170166, -1.6662752628326416, -2.4137446880340576, 2.8744723796844482, 3.6778507232666016, -3.1068215370178223, -1.209896445274353, 3.3838820457458496, 1.219360113143921, -2.6388070583343506, -3.060450792312622, -1.0632505416870117, -1.8742265701293945, 0.3594028055667877, -0.8266496062278748, -1.5957322120666504, -4.6103129386901855, -4.528841018676758, 1.329898476600647, 3.48988676071167, -1.986199975013733, -2.435324192047119, 1.0533074140548706, 1.3903288841247559, -0.3864348232746124, 0.21193674206733704, -0.776016891002655, -2.1607234477996826, 0.3016383945941925, -0.4866825044155121, 0.5041474103927612, 0.2272070199251175, 0.7568153738975525, -0.8349635004997253, -0.16508550941944122, -0.8165435194969177, -0.7721173763275146, -0.45555031299591064, 1.1567482948303223, -0.7797945737838745, 0.7970820665359497, 0.5927281379699707, -0.8584281802177429, 0.15639516711235046, 0.24894168972969055, -0.03170070797204971, 0.4408849775791168, -0.15065185725688934, 0.030208591371774673, -0.3204720914363861, 1.2595326900482178, -0.187651127576828, 0.12728101015090942, -0.16282138228416443, -0.5303641557693481, -0.32402241230010986]",0,0,1
154896438,Cl.COc1ccc(cn1)-c1nc2C(NCCc2[nH]1)C(O)=O,26.33333333,0.166666667,1.338983051,0.024225288,"[0.012875743210315704, 0.1750723272562027, 1.5751707553863525, 2.9999144077301025, 2.3738837242126465, -2.435394525527954, -1.3001692295074463, 0.724761426448822, -0.5857812166213989, -3.890749931335449, -2.0041050910949707, 1.2791329622268677, 4.423038482666016, 1.4579391479492188, 0.1474408358335495, -4.237882614135742, 1.0729105472564697, -0.9724476933479309, -1.528450846672058, -0.09728897362947464, -1.0095875263214111, -1.9275435209274292, -1.7918293476104736, -1.822590947151184, 1.5454199314117432, 0.3106912672519684, 0.32293155789375305, -1.5913891792297363, 0.2084619253873825, -0.690660834312439, 0.44803327322006226, 0.2207006961107254, -0.32878750562667847, -0.3181966543197632, 0.4699176549911499, -0.4038752019405365, -0.1407100111246109, 0.2795296609401703, 0.4960155487060547, -0.8426733613014221, 0.3293071389198303, -0.0032462328672409058, -0.1421574354171753, 0.5897956490516663, 0.28702694177627563, -0.5136489272117615, 0.2311881184577942, 0.7003902196884155, -0.14446404576301575, 0.2643404006958008, -0.40530848503112793, -0.12510454654693604, 0.41884058713912964, 1.2156400680541992, 0.4951397478580475, -0.05986912548542023]",0,0,1
70763332,Cc1ccc(-c2nc3C(NCCc3[nH]2)C(O)=O)c2cccnc12,46.08333333,0.583333333,2.343220339,0.049569191,"[-3.125530481338501, -1.1960304975509644, 2.3971292972564697, 1.923647165298462, 4.683530807495117, -3.0787041187286377, -0.11242935061454773, 1.054388165473938, 0.6811549067497253, 0.19007422029972076, -0.5126873850822449, 1.2441558837890625, 3.326555013656616, -0.24942362308502197, -0.9375402927398682, -4.126512050628662, 0.7866932153701782, -2.2234110832214355, -0.22956039011478424, 0.6460383534431458, 0.3691128194332123, -4.107557773590088, 0.3357592523097992, -2.952373504638672, 1.754016637802124, 0.05731958895921707, 0.4866618812084198, -2.69478178024292, 0.20773524045944214, -0.558727502822876, 0.1171322613954544, 0.49193209409713745, -0.13120025396347046, -1.0803031921386719, 0.12424336373806, -0.9251894950866699, 0.5589147806167603, 0.16751399636268616, 0.26618555188179016, -0.5157824754714966, 0.23340049386024475, 0.11412568390369415, -0.9545810222625732, 0.41868942975997925, 0.5403847694396973, -0.7719091176986694, 0.15642429888248444, 0.27661171555519104, -0.9336381554603577, 0.3289564847946167, 0.42590194940567017, 0.0003294721245765686, 0.6118927597999573, 0.3641074299812317, 0.8433352112770081, 0.5544551610946655]",0,0,1
154895411,Cl.Cl.COC(=O)Nc1ccc(cc1)-c1nc2C(NCCc2[nH]1)C(O)=O,37.41666667,0.083333333,1.902542373,0.032523686,"[-0.5087109208106995, 0.453958123922348, 0.31301501393318176, -1.205363154411316, -1.9491157531738281, -3.8278653621673584, -1.7539119720458984, 0.6780832409858704, -1.925727128982544, -1.77944016456604, -1.4617825746536255, 0.8127960562705994, 1.7018847465515137, 1.6080493927001953, -0.41935738921165466, -4.641019344329834, 1.9293899536132812, 0.05209558457136154, -1.844490647315979, 1.057620644569397, 0.3304399847984314, 0.23746785521507263, -1.2302895784378052, 0.07184595614671707, 0.44422152638435364, 1.0184106826782227, 0.775206446647644, -0.7452145218849182, 0.4351668953895569, -0.23882374167442322, 0.14594383537769318, 0.11735309660434723, -0.3661351203918457, -0.5071377158164978, 0.2900576591491699, -0.33291760087013245, 0.22035588324069977, 0.07831395417451859, 0.20530658960342407, -0.7848300933837891, 0.4068071246147156, 0.17210742831230164, -0.24416933953762054, 0.5120547413825989, 0.4113757908344269, -0.29531264305114746, 0.4201362431049347, 0.20704346895217896, -0.3364114463329315, 0.7795704007148743, -0.20245778560638428, -0.26261022686958313, 0.31258320808410645, 0.6494109034538269, 0.6534435153007507, -0.11298505961894989]",0,0,1
154894922,Cl.Cl.NC(=O)c1ccc(cc1)-c1nc2C(NCCc2[nH]1)C(O)=O,27.75,0.75,1.411016949,0.045014182,"[-1.4471709728240967, 0.36272814869880676, -2.55495023727417, -1.503395915031433, -0.009357757866382599, -1.7956957817077637, -1.4867126941680908, 0.7821139693260193, -2.982811212539673, -2.281252145767212, -3.8641083240509033, -0.1206762045621872, 2.4626970291137695, 0.025563687086105347, 1.6179014444351196, -4.832802772521973, -0.4436587989330292, -0.5311704874038696, -1.4380654096603394, 1.5430070161819458, 0.6839109063148499, -1.5756187438964844, 0.47993192076683044, -0.17148305475711823, 0.73779296875, 1.6656842231750488, -1.298980712890625, -0.37144145369529724, 0.35834556818008423, -0.3175013065338135, 0.1500665247440338, 0.20580029487609863, -0.5333511829376221, -0.37192651629447937, 0.4809122085571289, -0.6489884257316589, 0.2388387769460678, 0.26066723465919495, 0.09694430232048035, -0.857675313949585, 0.7868565320968628, 0.10766756534576416, -0.1901124119758606, 0.45672231912612915, 0.5108743906021118, -0.3945443630218506, 0.2165527045726776, 0.15377506613731384, -0.28519225120544434, 0.6112866997718811, 0.024653345346450806, -0.3073779344558716, 0.27732744812965393, 0.6237133145332336, 0.8623269200325012, 0.10573035478591919]",0,0,1
686465,COc1cccc(\C=C2/C(=O)NN(C2=O)c2ccccc2)c1OC,25.91666667,0.416666667,1.31779661,0.030785409,"[-0.5208426117897034, -3.8760621547698975, -0.6014710664749146, 1.4503535032272339, 0.2906603217124939, 0.35551896691322327, -5.135025501251221, 1.559169054031372, 2.080568790435791, -1.6589882373809814, -0.2678403854370117, 1.4158416986465454, -2.5942959785461426, -1.536011815071106, -1.683580756187439, 0.2795795798301697, 3.005736827850342, -0.2279876470565796, -3.5243141651153564, 0.4110647141933441, 1.1517927646636963, 0.8739321231842041, 0.6028355360031128, 0.3825393319129944, -2.976318120956421, 1.478631615638733, 1.1961480379104614, 0.10789725184440613, 1.3630059957504272, -0.16706976294517517, 0.4091102182865143, -0.054127223789691925, -5.82088565826416, -1.0648390054702759, -0.5838630199432373, -0.03444128483533859, -0.743769109249115, -0.33969658613204956, 0.20454823970794678, -0.3315121829509735, 0.7169503569602966, -0.012507975101470947, 0.09885534644126892, -0.030028745532035828, -0.790707528591156, -0.12131336331367493, 0.38062578439712524, 0.15045535564422607, 0.04479840025305748, -0.2583318054676056, 0.06085909157991409, -1.3981568813323975, -0.034991297870874405, 0.607359766960144, -0.10688559710979462, 0.11645007133483887]",0,0,1
154895276,Cl.Cl.CC(C)(C)\C=C\c1nc2C(NCCc2[nH]1)C(O)=O,27.08333333,0.25,1.377118644,0.026578064,"[-2.8370845317840576, -3.517335891723633, -1.0689020156860352, 0.4182581901550293, 0.8568546175956726, -1.5943666696548462, 1.2901170253753662, -1.6967977285385132, -2.607194423675537, 1.4536253213882446, -1.0882171392440796, 0.25606489181518555, 0.3242748975753784, -0.991520881652832, -0.5787450671195984, -1.3551697731018066, -0.7414065599441528, 2.073715925216675, -1.845204472541809, 0.23490022122859955, -0.5981231927871704, -1.077639102935791, 3.459754705429077, -2.527317523956299, 2.4771993160247803, -0.2545177936553955, 0.6984545588493347, -3.3207924365997314, 1.1503158807754517, -0.34186431765556335, 0.2621608078479767, 0.16644544899463654, -5.173182964324951, -0.3286965489387512, 0.0030270665884017944, -0.4387710690498352, 0.18488682806491852, -0.37992921471595764, 0.04290446639060974, -0.6292451620101929, 0.19283336400985718, 0.20183399319648743, -0.25046074390411377, 0.21327632665634155, -0.31943225860595703, -0.2842382788658142, 0.2908512055873871, 0.01406649686396122, -0.6082724928855896, 0.8816951513290405, -0.08967925608158112, -1.1607773303985596, 0.10242678970098495, 0.5065183043479919, 0.48584428429603577, 0.2840333580970764]",0,0,1
154894477,Cl.Cl.COc1ccc(-c2nc3C(NCCc3[nH]2)C(O)=O)c(OC)c1,30,0.333333333,1.525423729,0.030914983,"[-1.9807000160217285, -0.7841777801513672, 0.18291021883487701, 1.3486429452896118, 1.724191665649414, -0.5756438374519348, -1.3852462768554688, 0.20909133553504944, 0.8728776574134827, -3.0325396060943604, -2.988908290863037, 1.4790323972702026, 4.073566436767578, 0.1687421202659607, -2.0864317417144775, -3.5047028064727783, 1.2267851829528809, -2.9020419120788574, -1.156762957572937, 0.017079433426260948, -1.9403384923934937, -1.2315418720245361, -1.5826839208602905, -1.477336049079895, -0.06637048721313477, 1.1788675785064697, 1.5929160118103027, -1.9866869449615479, 0.20299473404884338, -0.0697687417268753, 0.1816527396440506, 0.5728883147239685, -0.5586321353912354, -0.20287005603313446, 0.42179882526397705, -0.3870965540409088, 0.6360053420066833, -0.17833754420280457, -0.0336952805519104, -0.4832184612751007, 0.3685583472251892, 0.0866142138838768, 0.04489515721797943, 0.1850513219833374, 0.3659827411174774, -0.7667407989501953, 0.19391462206840515, 0.13159558176994324, -0.2709903120994568, 1.028299331665039, 0.013591267168521881, -0.15532732009887695, 0.24497833847999573, 0.3221319913864136, 0.6829074621200562, 0.34899985790252686]",0,0,1
154893986,Cl.Cl.COc1ccc(Cl)cc1-c1nc2C(NCCc2[nH]1)C(O)=O,43.66666667,1,2.220338983,0.063258963,"[-1.8749394416809082, -0.4825260043144226, 0.7433378100395203, 0.62540203332901, 0.45883965492248535, -1.2596204280853271, -1.4977177381515503, 0.04880296438932419, 0.38448989391326904, -2.659550666809082, -2.5268912315368652, 2.2369918823242188, 3.0630600452423096, 0.7370433807373047, -1.5688966512680054, -3.855093479156494, 0.02216002345085144, -3.9603700637817383, -1.6568225622177124, 0.5491301417350769, -1.6252121925354004, -3.1914525032043457, -1.0116549730300903, -1.1701606512069702, 0.3641578257083893, 0.4447401762008667, 0.5274986028671265, -1.706599473953247, 0.1973455846309662, -0.4701022207736969, 0.17038029432296753, -0.02201821096241474, -0.2710866928100586, -0.12546628713607788, -0.3498659133911133, -0.15244007110595703, -0.2487211674451828, -0.38632920384407043, 0.32205426692962646, -0.7379385232925415, 0.37523868680000305, 0.1930001676082611, -0.5614079236984253, 0.1963254064321518, -0.34562039375305176, -0.5127304792404175, 0.499340683221817, 0.3538820445537567, -0.29988589882850647, 0.38907304406166077, -0.07714192569255829, -0.25575143098831177, 0.15755930542945862, 0.8191769123077393, 1.1282215118408203, 0.8026713132858276]",0,0,1
154893422,Cl.Cl.Cc1noc(C)c1-c1nc2C(NCCc2[nH]1)C(O)=O,16.66666667,0.5,0.784313725,0.031893289,"[-2.9908010959625244, -2.2098724842071533, -0.6748910546302795, 2.825023651123047, 2.165541410446167, -1.0833094120025635, 2.1646244525909424, 0.2831396758556366, -1.4740521907806396, 0.3974510431289673, -1.8701519966125488, 0.39596131443977356, 2.282945394515991, 0.12969130277633667, -1.8661293983459473, -4.382923126220703, -1.0415056943893433, -2.015957832336426, -0.10202698409557343, -0.029372969642281532, -1.7740494012832642, -1.0925908088684082, 0.9467302560806274, -1.6527225971221924, 0.23442530632019043, -0.6459238529205322, -0.9918406009674072, -3.7545320987701416, 0.4308888018131256, -0.4251869022846222, 0.10598225146532059, 0.36819738149642944, -0.8070085644721985, -0.49262213706970215, 0.30140775442123413, -0.09935516864061356, -0.08467240631580353, -0.06523961573839188, 0.24255594611167908, -0.7264735698699951, 0.48629194498062134, 0.24903461337089539, 0.1228611171245575, 0.19370236992835999, 0.02118123322725296, -0.29418396949768066, 0.35058286786079407, 0.608100175857544, -0.08537957072257996, 0.5195856690406799, 0.10672439634799957, -0.4461125135421753, 0.16815361380577087, 0.8311834335327148, 0.24819402396678925, 0.2761993706226349]",0,0,1
50973773,Cc1c([nH]c2c(C)cccc12)C1NCCc2[nH]cnc12,24.58333333,0.583333333,1.156862745,0.041976951,"[-2.060936450958252, -4.632798671722412, 0.10601288080215454, 1.2553294897079468, 2.878478527069092, -2.567166566848755, 2.1145925521850586, 3.148221731185913, 0.6833988428115845, -0.6098478436470032, -0.9493964314460754, -0.12244220077991486, 0.886500358581543, -0.5326145887374878, -2.189988613128662, -2.1761598587036133, -2.310208559036255, -2.0008161067962646, 0.6048701405525208, 1.1575068235397339, -0.4075940251350403, -3.674459934234619, 0.3186322748661041, -2.214259624481201, 0.9244842529296875, 2.1892547607421875, -0.6542211771011353, -3.3818461894989014, 0.5363423824310303, -0.8796030879020691, 0.5133986473083496, 0.7470152378082275, 0.8763412237167358, -1.3590211868286133, -0.3469458222389221, -1.018505334854126, -0.2311592549085617, -0.3617743253707886, 0.7287222146987915, -0.9003357887268066, 0.612853467464447, 0.5483159422874451, -0.45625126361846924, 0.048457011580467224, 0.3959459066390991, -0.16923131048679352, 0.3923979699611664, -0.5771002173423767, -0.2274024784564972, 0.7724215984344482, 0.2966840863227844, -0.010633006691932678, -0.45056620240211487, 0.2923746109008789, 0.28145110607147217, -0.6262134313583374]",0,0,1
56706842,Cc1cccc2c(c[nH]c12)-c1ncccc1C(N)=O,20.5,0.5,0.964705882,0.035425076,"[0.4973256587982178, 0.6643246412277222, 1.136765956878662, 1.6790566444396973, 3.1989834308624268, -2.0967726707458496, -0.7647473812103271, 2.8293673992156982, 0.3658545911312103, -2.7212331295013428, -3.6438796520233154, -2.725614309310913, -1.614441156387329, -0.6575775146484375, 0.849738359451294, -4.582553386688232, -1.362954020500183, -2.481746196746826, 2.295238733291626, 0.3618355095386505, 0.2682911157608032, -3.512106418609619, 1.1113041639328003, 1.1994383335113525, 0.2502736747264862, 0.4776970446109772, -1.1200453042984009, -0.6137628555297852, 0.485032320022583, 0.07285016030073166, 0.7136180996894836, 0.28783518075942993, 0.30589357018470764, -1.5459513664245605, -0.2142363339662552, -0.271282821893692, -0.8983895778656006, -0.42462658882141113, 0.878683865070343, -0.3930613696575165, 0.10312224924564362, 0.5011550784111023, -0.34196752309799194, 0.20971526205539703, -0.06343751400709152, -0.23565474152565002, 1.0098369121551514, -0.05073653906583786, 0.4661271870136261, -0.0330459326505661, 0.25649839639663696, -0.13368716835975647, 0.0452670082449913, 0.6075140833854675, -0.7512506246566772, -0.5605109930038452]",0,0,1
136154225,Cc1cccc2c(c[nH]c12)-c1nc(cs1)C(N)=O,20.83333333,0.333333333,0.980392157,0.031150506,"[0.22637584805488586, 0.7956342101097107, -0.5604085326194763, 2.3815150260925293, 4.3456573486328125, -1.4551666975021362, 1.4122941493988037, 2.851250171661377, 0.8911875486373901, -3.3125479221343994, -3.462672710418701, -1.9120286703109741, -2.2377028465270996, -0.922774076461792, 0.6392346620559692, -3.8516533374786377, -2.2950804233551025, -3.1191465854644775, 0.8406459093093872, 0.5273998975753784, -0.43109533190727234, -2.5966620445251465, 0.314206600189209, 1.6639018058776855, 0.3456650674343109, 0.36699196696281433, -0.7780733108520508, -0.4893995225429535, 0.645961344242096, -0.34192946553230286, 0.5923954248428345, 0.6134815812110901, -0.41533055901527405, -0.8327388167381287, -0.039895132184028625, -0.25764238834381104, -0.35970890522003174, -0.5508089661598206, 1.2264450788497925, -0.873729407787323, 0.8290892839431763, 0.5077253580093384, 0.11341312527656555, 0.5964583158493042, -0.093582384288311, -0.4551328718662262, 0.8718136548995972, 0.09686411172151566, 0.3002076745033264, -0.3568372428417206, 0.03195104002952576, -0.2649022340774536, 0.2755495607852936, 0.4178284704685211, 0.35803940892219543, -0.2925346791744232]",0,0,1
2991061,C(Oc1cccc2ccccc12)c1nnn[nH]1,20.58333333,0.416666667,0.968627451,0.033037608,"[-2.4282760620117188, 0.20547698438167572, -0.9311229586601257, 2.016120195388794, 0.10179571062326431, -1.4341213703155518, 0.5373554229736328, 0.9151647686958313, 0.9563807845115662, -1.0138837099075317, -0.9074413180351257, 1.5798182487487793, 0.18913547694683075, -2.8325586318969727, -2.0388057231903076, -1.5540093183517456, 2.929370641708374, -2.858966827392578, 4.029937267303467, 1.26016366481781, 1.8202311992645264, -1.7893670797348022, -1.0972166061401367, -3.5526840686798096, -4.251633644104004, -1.8166135549545288, 0.049508679658174515, -0.4063377380371094, 0.09830410778522491, -0.2052723467350006, 0.260201632976532, 0.1369698941707611, 0.2531597316265106, -0.7786785364151001, -0.15934734046459198, -0.06487460434436798, -0.04554395377635956, -0.04847521334886551, 0.30396872758865356, -0.11037210375070572, -0.024771809577941895, 0.1954447329044342, -0.528831958770752, 0.2972179651260376, 0.11578480154275894, -0.40641796588897705, 0.4205082952976227, 0.17063353955745697, -0.18596544861793518, -0.06282879412174225, 0.20030580461025238, -0.10049748420715332, 0.2872776687145233, 0.5643972158432007, 0.2893768846988678, 0.39446625113487244]",0,0,1
678685,Cc1c(OCC(N)=O)ccc2c3CCCCc3c(=O)oc12,23.16666667,1.166666667,1.090196078,0.062528775,"[-0.5567920804023743, -1.065606951713562, -2.0585737228393555, 2.000596046447754, 1.9239680767059326, -0.127232164144516, -3.4488112926483154, 1.8409600257873535, 1.3293812274932861, 0.537184476852417, -1.1297481060028076, 0.220494344830513, 1.7604069709777832, -1.7904798984527588, -3.819866418838501, 0.21660907566547394, 0.6965492963790894, -2.6458492279052734, -0.31386905908584595, 2.254826545715332, 0.17734694480895996, -0.2977430820465088, 0.35216018557548523, 0.9532623887062073, -0.5321152210235596, -1.8428157567977905, 0.9331864714622498, 2.283264636993408, 0.19124364852905273, -0.328840047121048, 0.13653862476348877, 0.7796199917793274, -0.09570164978504181, -0.9180436730384827, -0.17304717004299164, -0.32125476002693176, -0.09169463813304901, -0.6037898659706116, -0.0959998369216919, -1.0947644710540771, 0.7852739095687866, -0.025378823280334473, -0.5217332243919373, 0.414384663105011, 0.35209721326828003, -0.31420183181762695, -0.07112706452608109, 0.3005099892616272, -0.7533878684043884, 0.4489823579788208, 0.05733800679445267, -0.12119119614362717, -0.20480340719223022, 0.3860616683959961, -0.21187324821949005, -0.26169800758361816]",0,0,1
3705312,CCc1cc(=O)oc2c(C)c(OCc3nnn[nH]3)ccc12,21.58333333,0.916666667,1.015686275,0.051363465,"[-2.2622358798980713, -4.000411510467529, -0.18523120880126953, 1.3231821060180664, 1.4926587343215942, -1.4858765602111816, -1.527523159980774, -0.5892188549041748, -0.5210880041122437, 2.558342933654785, 1.3736565113067627, 0.5541247725486755, 0.9611319899559021, 0.7177124619483948, -3.166105031967163, -0.810142457485199, 0.4265282452106476, 1.21649169921875, 1.4276701211929321, -0.10276991873979568, 2.3845696449279785, -2.2836437225341797, 3.44292950630188, 0.5084300637245178, -2.4960203170776367, -2.0206780433654785, 2.277121067047119, -2.372567653656006, 0.12887191772460938, -0.4207793176174164, 0.07218378037214279, -0.0461069718003273, 0.30221694707870483, -0.6452854871749878, -0.09708283841609955, -0.36181432008743286, -0.1517290621995926, -0.6307847499847412, -0.005379132926464081, -0.825909435749054, 1.0856555700302124, 0.3806794285774231, -0.2647857964038849, 0.2222721427679062, 0.6049982905387878, 0.2045997977256775, 0.12941408157348633, -0.07030931115150452, -0.42693057656288147, 0.46987324953079224, 0.6284891963005066, -0.23520761728286743, -0.34503063559532166, -0.10164346545934677, -0.40440496802330017, 0.16281355917453766]",0,0,1
11310393,Cc1cccc2c(c[nH]c12)C1=CCNCC1,24.33333333,0.666666667,1.145098039,0.044411003,"[-2.0555903911590576, -2.1926660537719727, -1.8889827728271484, 2.760301113128662, 2.5531046390533447, -1.5113192796707153, 1.3327733278274536, 4.570355415344238, 0.4941713809967041, -2.051936388015747, -1.5977576971054077, -1.9165436029434204, 0.48384803533554077, -0.32335156202316284, -1.9907735586166382, -2.4124178886413574, -1.7470102310180664, -2.8736512660980225, 2.4152541160583496, 1.8467144966125488, 0.461566299200058, -2.8378615379333496, -0.013503579422831535, -1.3071141242980957, -0.9618659019470215, 0.4992242753505707, 0.6426143646240234, -1.8725690841674805, 0.08495310693979263, -0.23775142431259155, -0.2576558589935303, 0.45027485489845276, 0.17480723559856415, -1.1761516332626343, 0.32454490661621094, 0.20072567462921143, -0.9295090436935425, -0.44102874398231506, 0.7192894220352173, -0.8899458646774292, 0.32595279812812805, 0.41518837213516235, -0.7769066691398621, 0.6418631672859192, -0.12072934955358505, -0.6949959397315979, 0.35875454545021057, -0.007400931790471077, -0.3524079918861389, -0.24242788553237915, 0.8446792960166931, 0.09360664337873459, 0.15989169478416443, -0.8073707818984985, -0.8652867078781128, -0.8166435956954956]",0,0,1
